transaction_id,customer_name,customer_email,customer_location,merchant,transaction_amount,transaction_purpose,card_type,fraud_score,is_fraudulent
842b315d-0e87-4ad5-856c-f0dec467c3c0,Ryan Sanchez,johnbridges@yahoo.com,Andrewland,PayPal Transfer,2158.98,Bill Payment,American Express,39.16,0
c422bdbb-66a3-41b3-90f5-da39c2ed97f6,Dana Davis,nicholas90@medina.com,New Haleyhaven,Nike Store,4961.23,Car Rental,MasterCard,75.03,1
db490420-b870-4ff9-8243-135bbfb0a30b,Matthew Bowers,brittney90@gmail.com,Ryanchester,McDonald's,2848.71,Gas Station,Visa,48.07,0
d6874dba-1c8d-4102-96bf-c79ba3df1c4a,Crystal Smith,dawnwilkerson@mercado.com,Josephland,Uber Eats,790.07,Gym Membership,Visa,80.12,0
91b4f4ce-16a6-4079-809f-0615d6d5a3a5,Timothy Carr,isanders@hotmail.com,Jeffreyville,Netflix,4043.12,Streaming Subscription,Discover,31.77,0
cfdd2b24-7654-460d-b092-47b22f3602c8,Victoria Moore,jenniferjohnson@yahoo.com,North Ericside,Uber Eats,1820.8,Clothing Purchase,MasterCard,65.1,0
1ea72f59-d5e4-4824-b4f3-052042227825,Xavier Gonzalez,jacobjimenez@graham-rose.com,Donnaview,Target,3726.36,Grocery Shopping,MasterCard,9.56,0
07815b2f-1d9d-4b5d-adb7-40a9461197d7,Richard King,michael65@yahoo.com,Jamesport,Tesla Supercharger,2145.66,Hotel Booking,Discover,69.92,0
05a0c16f-7619-464c-ae85-b77950faa4ab,Jennifer Jones,cmiller@gmail.com,Williamville,Spotify,1714.83,Grocery Shopping,Visa,17.77,0
23da1b90-5da3-4d57-99d1-dcd4657ff314,Annette Estrada,dbowman@harris.org,Port Thomas,Apple Store,4962.26,Bill Payment,MasterCard,6.27,0
1c722816-1097-455e-956a-9392aec2dd6e,Amy Green,sherry11@hawkins-taylor.com,East Victoria,Apple Store,908.33,Grocery Shopping,MasterCard,20.12,0
ad5b66d4-7adf-4a85-a782-095e6d17bf86,Diane Patton,fjones@clark.com,North Kenneth,Starbucks,3158.29,Gym Membership,Visa,65.93,0
574745f1-8aee-4536-aab2-db612978cf89,Joshua Ware,allisonmorales@ellis-lopez.org,Cassidystad,Target,1979.88,Electronics Purchase,MasterCard,28.28,0
df892ebc-9437-4ad4-b017-52a60401860f,Christopher Smith,wagnerrobert@morrison-reynolds.com,Port Tommy,Starbucks,992.85,Streaming Subscription,Discover,89.91,0
4e9bea3d-4493-414c-87ea-5df64bd4191a,Melissa Brown,slewis@yahoo.com,Mcclainfort,Tesla Supercharger,4290.63,Car Rental,Discover,11.37,0
3ab38920-4431-4424-b011-25924a578a37,Patricia Johnson,monicasmith@nguyen.biz,Lindastad,Starbucks,1556.69,Hotel Booking,Discover,26.69,0
d1a19e6a-db9f-4065-b8bf-3f69f6c5a998,Derrick Pace,cgarcia@gmail.com,Griffinberg,PayPal Transfer,3434.92,Car Rental,MasterCard,73.12,0
ddb02720-d9aa-406f-bb6a-9da44d0afb59,Zachary Stone,hhopkins@smith.biz,Brownbury,Netflix,1737.96,Electronics Purchase,Visa,26.87,0
ee244d8e-f8af-4ab5-ac23-3cabd47d6c1a,Sharon Byrd,brendanwilliams@porter-gonzalez.com,South Ryanside,Nike Store,2849.87,Online Purchase,Discover,11.65,0
5111bbb9-855b-43c3-9d6b-38b9c74ae69f,Jonathan Walker,vsutton@larson-coleman.com,Stevenbury,Uber Eats,4611.12,Flight Ticket,MasterCard,55.74,0
c50bb650-7a5a-4db0-8b07-fe7b8ba5ff2e,Jacob Williams,hwelch@allen-hart.com,Seanshire,Google Play Store,3719.6,Online Purchase,American Express,12.62,0
beab57cd-4802-4b78-991b-a082e03cdd9c,Miss Christina Smith DVM,cgamble@hotmail.com,South Patriciafort,McDonald's,3403.04,Gas Station,American Express,52.75,0
50dc8a43-f868-49f2-bf0b-804c21cb6408,Kathryn Frost,susan37@hotmail.com,Kevinton,Walmart,3216.14,Electronics Purchase,American Express,9.61,1
79a803eb-c2a1-4bfc-8844-53d0ef0fd719,Courtney White,david38@galvan.com,East Jasonberg,Target,1477.97,Hotel Booking,American Express,58.68,0
b17323d4-070c-4ec2-9ac0-522c491b0adb,Justin Scott,tara72@riley.com,Laurentown,PayPal Transfer,810.48,Electronics Purchase,MasterCard,81.05,0
9905ef94-ec7b-45ed-979d-b74d7bc6c773,Darlene Wilson,rwright@hotmail.com,Thomasfurt,Walmart,415.44,Food Delivery,Discover,81.52,1
bc412909-8e1a-4616-a243-bbddeb9339b8,Joseph Morris,emayo@jimenez.com,Port Lucas,Google Play Store,859.1,Food Delivery,American Express,44.11,0
7acd7d95-4b5c-4f9e-b9b7-3fcd85425c48,Aaron Wright,nsherman@yahoo.com,Lake Charleschester,Google Play Store,635.29,Streaming Subscription,American Express,68.43,0
15f5976e-b602-41c8-99ff-5ca9c490d1b0,Theresa Collins,vincent39@gmail.com,New Rhondashire,Netflix,4057.16,Clothing Purchase,American Express,5.73,1
194990ad-9aec-4a02-9a44-f48f602d4420,Anthony Morris,katelyn40@hunter.com,Craigtown,Apple Store,4336.62,Electronics Purchase,Visa,29.29,1
3f25709c-03fe-47f1-a73f-e774044c6f65,Brian Wright,jasonharris@hotmail.com,South Rodneyport,Target,1347.3,Electronics Purchase,Visa,27.16,0
a1e18296-d2b8-4811-b403-ca7de14be9f6,Taylor Huynh,amyingram@rosales.net,Santosport,Nike Store,4405.75,Car Rental,Visa,68.09,0
53806a81-9dda-4eea-b84b-00c51fed88cf,Amy Cervantes,eric78@gmail.com,Stevenstad,Google Play Store,1401.3,Car Rental,American Express,21.2,0
2c1828ef-4448-4aaf-bc00-b2793caa0850,Mrs. Cynthia Garcia,hdavis@hotmail.com,Lauraton,Starbucks,2775.61,Bill Payment,Discover,47.37,0
e5fd573e-7707-4bdb-ad22-8b35102d81b8,Christopher Cunningham,ifitzpatrick@castro.org,Allenstad,Tesla Supercharger,4658.66,Gas Station,Visa,18.56,1
c3a0e925-6e12-4a3b-8a89-023ff2e08026,Willie Smith,ramoskevin@gmail.com,Derrickborough,Spotify,1671.54,Food Delivery,MasterCard,86.81,1
139dc771-e7f7-4650-9b3e-f641f0bf7800,Anna Wang,sbarnes@gmail.com,Mosleyport,McDonald's,2481.18,Streaming Subscription,American Express,51.79,1
2666107e-2052-45e5-94f1-2aaa12ea9714,Jack Keith,jeffreytaylor@johnson-mendoza.com,Steeleborough,Adidas Outlet,3988.98,Car Rental,Discover,90.76,0
e41e0233-8943-4be4-bc71-f0ffe3946680,Anne Lynch,garciaethan@hotmail.com,Bobbyborough,Amazon,617.8,Food Delivery,MasterCard,94.25,1
25a2f947-48b9-46e6-8877-3a06f827c4b6,Matthew Moreno,ryangaines@yahoo.com,West Erin,Amazon,3129.88,Car Rental,American Express,38.91,0
bc958467-4be7-41cd-80f7-fad66c027c22,Kyle Miller,cathyherrera@hotmail.com,Lake Mariaburgh,McDonald's,907.92,Online Purchase,Visa,2.3,0
2f04f14f-276a-4050-9144-621eef18dc89,Ricardo Turner,lloydjonathan@gmail.com,Port Lisa,McDonald's,3888.12,Hotel Booking,MasterCard,30.65,0
e16af3bf-5485-4d05-a5fb-48581e7b7382,Michael Hernandez,deanjeremy@martinez.com,Eileenstad,Amazon,499.42,Clothing Purchase,American Express,24.94,0
9800f6b2-76f6-4dc2-9551-24eb00cf52fc,Darren Graves,matthewstewart@santana.biz,South Andrewberg,McDonald's,1675.49,Flight Ticket,Discover,90.58,0
490d4870-179f-46a6-a3cf-7f5d149ed539,Veronica Kirk,lbradley@gmail.com,Bonnieside,Best Buy,3345.1,Hotel Booking,Visa,58.3,0
f4399710-8776-421f-b827-b3d14a5ccffe,Kaitlyn Savage,pearsonjames@gmail.com,New Dennis,Starbucks,492.83,Clothing Purchase,American Express,34.13,0
fcf909b2-0fef-4bf4-8418-11cf837f142b,Jeffery Kim,bgarcia@yahoo.com,Port Anita,PayPal Transfer,1404.02,Online Purchase,American Express,74.11,0
11bbc236-cc37-4372-a93e-42131eef7992,Alan Davis,billy21@contreras.biz,New Melissatown,Tesla Supercharger,1688.79,Grocery Shopping,Discover,31.43,1
4bbd996e-8068-469d-afd7-ce3b9996ed01,Hannah Peterson,tricia89@anderson.org,North Anthonymouth,PayPal Transfer,1104.9,Clothing Purchase,Visa,35.75,0
0aa16dca-15f0-48f8-b1c9-69504d2af06d,Marc Baird,amanda10@hotmail.com,East Amanda,Spotify,4093.25,Gym Membership,MasterCard,90.04,1
6ae50936-c8b5-4d7b-962b-170511ed27bd,David Anderson,dgraham@yahoo.com,Mosleyton,Amazon,2384.23,Grocery Shopping,Visa,95.39,0
a54c2269-2a09-4f23-bf7a-5404cb4096ed,Jennifer Nelson,juan98@price.net,North Kathyborough,Adidas Outlet,2495.65,Streaming Subscription,American Express,63.39,0
a3c5bc98-66ca-400a-bd4c-f01732644273,Connie Johnson,ivillarreal@hotmail.com,New Taylor,Walmart,3969.89,Gas Station,Discover,33.55,0
523cefc8-e3a0-41d3-a26b-5404879ab07a,Jenna Montgomery,oscar21@gmail.com,Warrenstad,Google Play Store,4908.83,Gym Membership,American Express,21.89,0
0a6d8ff9-a0ce-40bf-a140-573a4fe5831e,Dr. Alexis Henry,shelly25@yahoo.com,Lake Nathaniel,Uber Eats,32.6,Streaming Subscription,MasterCard,33.4,1
9f1f1d39-418f-484d-88cf-f6a227e4e877,Michael Goodwin,adelgado@yahoo.com,Lake Abigailside,PayPal Transfer,399.02,Bill Payment,American Express,78.05,0
f8cdd7b4-de64-4052-806e-3bf10efc43cd,Edward Wise,stephanieyoung@yahoo.com,Connorburgh,Spotify,3111.38,Online Purchase,MasterCard,1.04,0
49b30238-59f5-4f0d-836a-c31cfc935ed2,Chad Garcia,ehaley@johnson-mitchell.org,Sullivanton,Tesla Supercharger,2881.04,Clothing Purchase,Visa,14.49,1
1fe2f237-e734-4045-9991-e777c4c9cbbc,Hector Jones,ortegaashley@franco.org,West Katherine,Adidas Outlet,2442.6,Flight Ticket,Discover,90.97,0
67784040-474b-4c12-a690-a6df54764194,Aaron Harper,melissareynolds@hanson.net,South Jacobchester,Best Buy,1236.26,Online Purchase,MasterCard,55.25,0
06728737-56a6-4090-9bdc-e96de40d215a,Steven Baker,whitneywhite@rice-fuentes.net,Davisborough,Tesla Supercharger,1397.81,Online Purchase,Discover,30.19,0
5dc7931b-84da-4589-ab38-538672843002,Bryan Melton,samantha42@johnson.com,North Williamville,Spotify,24.71,Food Delivery,MasterCard,8.33,0
94753190-9962-4388-ad8d-c80e8a8e34db,Caitlyn Marks,robertstiffany@hotmail.com,South Jessica,Google Play Store,4300.12,Flight Ticket,Discover,60.41,0
3fb717c6-ae75-4761-8d4f-b0d6100eac55,Megan Williams,bprice@yahoo.com,South Christopherfurt,Amazon,853.76,Food Delivery,MasterCard,34.12,0
972a02b3-de7c-4312-8940-0508162205a1,Anthony Burke,jaime74@hood-bailey.com,South David,Nike Store,3787.97,Hotel Booking,MasterCard,72.96,0
25ad0a5d-dafb-4733-a52c-6e57a79fe52a,Norma Graham,jennifer62@boyd-vazquez.biz,East Keithmouth,Walmart,1925.87,Food Delivery,American Express,24.0,1
bdef57aa-5cef-4ecd-9820-f22fe40f6c5f,Erika Jones,mdaniel@yahoo.com,Dunnstad,Spotify,3973.04,Flight Ticket,Visa,92.3,0
285746e7-6b8a-48be-9baf-10eda93901d4,Jacob White,simsjeremy@yahoo.com,South Markchester,Google Play Store,3993.55,Online Purchase,Visa,44.54,0
a546b47e-21e3-4707-ab77-adc999292e37,Guy Price,tylerphillips@gmail.com,Millerview,Spotify,581.35,Streaming Subscription,American Express,89.34,0
9beb1a49-4efa-452f-86ff-7e1c14cef129,Dustin Cohen,fuentesyesenia@white.com,Elizabethfort,Nike Store,2176.54,Food Delivery,MasterCard,67.62,0
ed947f32-eb64-4b4f-b413-10110a167214,Jerry White,maureenmanning@gmail.com,South Jeanettebury,Adidas Outlet,3558.84,Clothing Purchase,Discover,87.11,0
556e4392-f0d3-4e94-a45e-1ab3edac55f4,Lindsey Thompson,donnawoods@sanchez.com,East Waynechester,Apple Store,1964.44,Flight Ticket,Visa,48.66,1
f2ed88c2-ebf9-4e7d-9d9f-158569814c00,Kelly Stanley,xrogers@hotmail.com,Timothytown,Amazon,3277.86,Flight Ticket,Visa,82.97,0
3566e029-4438-478d-ba9b-c08b3238722f,Alexander Lam MD,xrocha@medina.com,East Courtneyberg,Google Play Store,4963.13,Gas Station,Discover,35.34,0
123a8ba5-ecc0-4250-9d5b-ebb6eba10b24,David Osborne,hpham@gmail.com,New Jeremy,Nike Store,4754.84,Clothing Purchase,Discover,17.46,1
44b3cb32-27a9-4f85-bc40-e3142290bcd1,Wendy Murphy,gary21@yahoo.com,Larsonhaven,Tesla Supercharger,3390.77,Bill Payment,Visa,22.84,0
002d3d2b-f719-4d8c-bb5b-8d38470cb520,Martin Walsh,ioneill@yahoo.com,Karentown,Netflix,170.23,Online Purchase,MasterCard,53.06,0
54fba1ba-9bed-4041-aa68-2065f2776da4,Lauren Greene,bradyjennifer@yahoo.com,Shaneport,Tesla Supercharger,2669.21,Hotel Booking,American Express,91.65,0
fae9502f-78a5-40ce-8896-7a6d7106301e,William Mejia,rick89@turner-barnes.biz,North Chrisport,Apple Store,2169.02,Clothing Purchase,Visa,32.5,0
10a888d9-eae1-4c1c-bf23-80f259dca851,Amanda Navarro,nathan84@durham.com,West Sarah,Adidas Outlet,3275.72,Clothing Purchase,Visa,97.91,1
c70f5a3d-e886-4925-9c9e-807f480104ed,Jose Davis,davidperkins@hotmail.com,Campbellstad,Spotify,4364.74,Hotel Booking,American Express,87.45,0
9495d0f4-3f87-4d99-829d-e321f4229878,Zachary Price,freemanjoanna@yahoo.com,Gonzalezberg,Spotify,2028.76,Clothing Purchase,Discover,49.34,0
a8e22fdc-e075-4059-a9c2-053cf2e19bff,Max Harris,hudsonchristopher@hawkins.com,Lake Tina,McDonald's,3916.51,Flight Ticket,Visa,69.17,0
af9b82cc-dfaa-42c5-8a27-f76b42a61410,James Brown,daviskatelyn@hotmail.com,Michaelstad,Amazon,736.51,Clothing Purchase,Discover,90.13,0
6d75f9c6-6dc8-4ab3-b873-f47d87ccee35,Jennifer Lee,joseph90@lucas.com,Jillhaven,PayPal Transfer,3347.62,Hotel Booking,Visa,22.27,0
d95b4ff0-d5f6-4935-8098-8e5848b2d6ef,Stephen Christensen,kimberlyodonnell@gaines.biz,Kerrychester,Uber Eats,4759.83,Car Rental,American Express,10.37,0
482070da-6b3c-46c1-82f6-64003b288892,Casey Ortega,drichardson@gmail.com,Port Robert,Target,4775.69,Flight Ticket,Discover,52.66,1
84dbc6a4-6e93-43be-9238-d708da74ffd7,Dawn Pittman,michael57@martin.org,New Katherine,Target,2761.65,Online Purchase,Discover,76.73,0
207d8c21-b08f-46da-8304-279460af8a46,Nicole Williams,rhenderson@brown-king.com,Abigailborough,Amazon,70.22,Streaming Subscription,Visa,62.85,0
d4a6ee00-3714-405b-873e-e6b208c5cc99,Gary Scott,angela78@hotmail.com,Colonland,Netflix,2766.45,Gas Station,MasterCard,39.79,0
c895cf10-1b9f-49d8-88aa-6d61b2f61207,Isaiah Williams,herrerajacqueline@coleman.com,New Jonathan,Adidas Outlet,3164.79,Bill Payment,American Express,41.11,0
785aa087-deb9-4afe-ac46-de4eaa95678d,Corey Novak,rrhodes@gmail.com,Christopherton,Adidas Outlet,4557.79,Online Purchase,Visa,25.43,0
e1ba631f-443f-4173-97a9-580de96fc85c,Ms. Jennifer Smith MD,charlesgarcia@gmail.com,Stevenchester,Starbucks,1864.05,Flight Ticket,American Express,58.24,0
f77848ea-5c24-43a2-87f9-110b802a0aa4,Mary Perry,mckaybrett@adams.com,North Timothy,McDonald's,1441.73,Bill Payment,Discover,22.76,0
4e9c7140-2ec1-4944-a173-db645b5e848e,Isaiah Johnson,jason13@joseph.com,Williamhaven,Tesla Supercharger,513.35,Flight Ticket,MasterCard,73.6,0
f2c7c3e0-b0c4-47f7-8c4b-2918d1b68c5b,Michael Hanson,krice@lynch-lewis.com,Henrymouth,Google Play Store,4119.26,Streaming Subscription,Visa,47.34,0
763f48c1-3713-4484-a1e6-457f98500b7a,Sharon Anderson,pchristensen@gates.net,North Linda,PayPal Transfer,1996.29,Online Purchase,Visa,33.57,0
f4c57f75-1f04-42db-8289-afc2f9118137,Donald Lewis,kristen60@hanna.com,Aprilview,Adidas Outlet,121.39,Online Purchase,MasterCard,49.52,0
8c9467f5-125e-4d9d-a4f3-50ab07d3f46e,Timothy Cook,ksimon@gmail.com,South Tylerfurt,Walmart,592.1,Flight Ticket,Visa,87.4,0
810bbf77-1a30-4feb-a746-d6ac29be295b,Scott Cross,jennifer11@hotmail.com,North Alejandra,PayPal Transfer,2594.17,Flight Ticket,Visa,87.05,0
9edf7330-f1ef-45a7-8dd0-e85dcb77c1e1,Beverly Rodriguez,agross@gmail.com,North Kristinmouth,Tesla Supercharger,3505.83,Gym Membership,Visa,53.07,0
e4a38059-3976-43c1-a53b-b753ff840b32,John Wilson,qmoran@ferguson.com,West Steven,Netflix,1933.75,Gas Station,Visa,17.49,0
7d474260-dae6-40ba-bffb-903d0b400ce8,Victoria Sandoval,johnathanrobinson@yahoo.com,Josephchester,McDonald's,3282.71,Electronics Purchase,Visa,60.04,0
a955dde9-9fbe-439b-8ffc-6d80460ce87e,Jacqueline Wilson,angela47@hanson.com,Brookeland,Adidas Outlet,427.07,Hotel Booking,Discover,36.56,0
c664c95b-550f-4f0c-ae26-04596f80f19a,Heather Wells,nelsoncynthia@yahoo.com,Alyssahaven,Walmart,1735.75,Clothing Purchase,Visa,89.66,0
8f1c1593-ea54-4e93-aa47-817b4fa69721,Richard French,candice97@yahoo.com,Dannybury,Google Play Store,294.93,Food Delivery,MasterCard,7.57,0
111318a2-6f52-4ce7-9ba2-d844913c4f69,Laurie Parsons,aguilarscott@bush.com,North Dean,Starbucks,2290.01,Gym Membership,Discover,42.43,1
2547fe96-2732-43d8-b572-8e9f1732627f,Jeremy Jordan,masonbrandon@yahoo.com,South Adam,Amazon,1460.36,Flight Ticket,Visa,53.09,0
995fde68-1926-408c-bb51-a995ee56abd9,Ms. Alison Collier,mramirez@hotmail.com,Leestad,Apple Store,1952.26,Streaming Subscription,Visa,95.81,0
d4ddf385-3c22-4e46-b983-f2c709190c2f,Mr. Shane Stephens,fcarlson@nguyen.biz,Howardborough,Uber Eats,3352.34,Electronics Purchase,Visa,44.31,0
0166c858-db4a-40e9-8e4f-11692fa3782e,Jessica Murphy,bettyarellano@gmail.com,Adamsland,Target,3561.97,Food Delivery,Visa,1.34,0
b10076d1-5af5-4fa6-b826-6eb0a3ade8d4,Joshua Nelson,michael79@hotmail.com,Port Ravenhaven,PayPal Transfer,3882.03,Car Rental,Discover,54.54,0
93e9096b-597a-4504-9cff-ea344e440955,David Martin,barnesshannon@yahoo.com,Shannonhaven,McDonald's,337.66,Streaming Subscription,MasterCard,81.81,1
c1714637-5550-4408-b7b6-e0912c8d582e,Nicole Cooke,ggiles@hotmail.com,Lake Marcus,Nike Store,774.12,Car Rental,Visa,5.02,0
78014c2d-bcfb-421c-a22b-54af214ee2a3,Joyce Mckinney,irodriguez@faulkner.org,Brownfort,Netflix,4301.72,Clothing Purchase,Visa,51.37,0
e4a21207-f038-4509-be00-a2dac388f46f,Isaac Scott,ngrant@williams.org,East Tracyville,Target,385.91,Gym Membership,MasterCard,72.5,0
eb6ae7ef-b76a-4d7a-8160-de703dba41c1,Ronald Griffin,jasonjohnson@stewart.com,Petersonton,Starbucks,2216.77,Bill Payment,MasterCard,21.7,0
6f0e7551-ba9f-4164-959b-69e01bac5226,Terry Castillo,leebrowning@wilson.com,Lake Angela,Adidas Outlet,1713.78,Car Rental,MasterCard,14.88,0
63181b56-0bca-4eed-b9de-a573ecc29b81,James Obrien,ratkinson@gonzalez.biz,Underwoodchester,Starbucks,3215.47,Online Purchase,Discover,13.04,0
44086e02-593b-4472-b89a-1f761b85b1dd,Melissa Sparks,baldwinjeremy@gmail.com,Abbottshire,Spotify,3225.25,Clothing Purchase,Discover,28.46,0
a033f173-4392-4bcc-8117-98f461faa671,Emily Roberts,mitchelldouglas@yahoo.com,West Melanieborough,Amazon,3524.89,Bill Payment,American Express,33.24,0
10c3f8d5-dfde-4a34-be97-49abd58c839e,Jesus Webb,edrake@marks.com,Angelaview,Apple Store,1724.5,Gym Membership,American Express,4.83,0
8ce39d76-d435-431e-9260-f2c0405fa549,David Watson,amanda41@williams.com,East Scott,Walmart,4193.01,Electronics Purchase,Discover,52.57,0
eeb86d4b-4dad-4058-a43e-491a9aeffc54,Jamie Murphy,dwatts@yahoo.com,Lake Coltonmouth,Walmart,996.98,Streaming Subscription,Discover,40.15,0
ededeff3-db35-4b4a-9b69-61e295fe8b20,Ryan Taylor,michael06@williams.com,Chadborough,Apple Store,2449.47,Clothing Purchase,Discover,21.5,0
13fa175e-03cb-4429-b0b2-a4c9e76e9d75,Jorge Williams,jenniferthompson@yahoo.com,Rhodeston,Apple Store,252.4,Car Rental,MasterCard,42.67,0
9e8e6cee-5fa0-4091-9651-eeff4f921b8a,Laura Dickson,mathew07@cruz-smith.biz,Carrollport,Target,3204.78,Electronics Purchase,American Express,3.82,0
9328ced9-181a-4b84-8f9b-408558f10c87,Jordan Baxter,williammeyer@gmail.com,Mcdowellport,Walmart,3215.89,Food Delivery,Visa,24.22,0
c8d17700-b370-488f-b636-382859df51d2,Miranda Terrell,mark19@harrell-vasquez.com,Stephaniebury,Spotify,4150.74,Car Rental,MasterCard,73.96,0
a6f865b8-ea3f-4be9-92a2-e652c4ee3367,Alex Santos,qking@yahoo.com,Holmesside,Adidas Outlet,4119.63,Hotel Booking,American Express,70.08,0
c1995d0c-c608-4f49-ab43-e2bd9070ddee,Shirley Lane,xbrooks@yahoo.com,West Markstad,Best Buy,3894.78,Online Purchase,American Express,44.09,0
537c51b6-6cb5-4c4f-94c1-7dcfa29a7a44,Helen Jones,cynthiadavis@hotmail.com,West Michellehaven,Apple Store,3526.3,Grocery Shopping,MasterCard,46.61,0
ceea24f2-c4a0-42ad-8aa8-2c4ba402a407,Brandon Callahan,anthonymoore@yahoo.com,Leebury,Amazon,3380.16,Electronics Purchase,Discover,74.22,0
723823ac-b3d1-4f1a-b58a-d7019821af4e,Samuel Campbell,nicholas40@yahoo.com,Franciscohaven,Spotify,1865.98,Gym Membership,Discover,43.22,0
e91c4981-b584-47d6-b835-1578baf729c9,Darren Brown,stacey18@gmail.com,South Clayton,Google Play Store,261.44,Food Delivery,Visa,13.63,0
9133c18b-2bdc-4a2d-8089-da22358a7498,Megan Garcia,amanda15@yahoo.com,Dixonburgh,Apple Store,4961.06,Food Delivery,American Express,73.74,0
bc73970e-b319-4b2a-b0a0-93a7609a0eb3,Brandon Cook,erin31@yahoo.com,Lake Traceyview,Tesla Supercharger,304.73,Car Rental,MasterCard,29.85,1
944ae3ee-be22-4dbc-9fb4-9ebb17e0e2be,Sydney Chambers,adavis@yahoo.com,Allenchester,Apple Store,2526.16,Car Rental,Discover,82.42,0
b7a01398-bf95-41f0-b30f-9f1ca6344b5a,Susan Harris,moorematthew@holmes-johnson.net,Erinport,Uber Eats,1507.87,Clothing Purchase,Discover,27.29,0
3246344d-1784-4559-aab9-57a9eb18766e,Frank Smith,ericnavarro@garcia-davis.biz,North Kenneth,Best Buy,869.17,Electronics Purchase,Visa,32.23,0
73a36269-2364-48d7-92d3-527be3c9c2af,Jack Oconnell,vargasrodney@yahoo.com,Elizabethfurt,Google Play Store,2365.56,Electronics Purchase,American Express,41.91,0
5708ffb2-f31e-4e2c-9204-06b0b8ac392c,Timothy Thomas,bmorris@west-singh.info,Douglasshire,Google Play Store,2245.94,Flight Ticket,MasterCard,97.37,1
dde49557-e036-4204-ad4a-e91c74d58e92,Erika Hoffman,kristinakeller@reynolds.info,Robertland,Starbucks,2843.17,Gym Membership,Visa,20.12,0
79513944-2379-4ee7-b73b-2fa3062b2d6a,James Kidd,patrickcraig@harris.info,Hardinstad,Amazon,4460.72,Hotel Booking,MasterCard,81.75,0
c5b72e55-4377-49fa-9e88-26b91ea8d4c2,Kelly Lopez,fisherkimberly@mcpherson.com,Carrieland,Nike Store,1488.69,Food Delivery,American Express,67.95,0
6eaa61a8-de3f-46c8-988e-9ce5acbb47b6,Nicholas Mcbride,david44@gmail.com,Port Logan,Adidas Outlet,3597.41,Flight Ticket,Discover,77.99,0
8b1b358b-c528-43f1-b671-448d180679e7,Melody Smith,fwhite@gutierrez.net,North Elizabeth,Netflix,2724.54,Gym Membership,MasterCard,69.85,1
91047de6-ba0e-40fb-b42d-932df2d3e062,Kelly Perez,melissa32@gmail.com,North Anna,Starbucks,4712.61,Hotel Booking,American Express,92.0,0
fae6d17f-a1d9-4bd4-a9fa-d53eecda8f11,Calvin Davis,tarahill@scott.net,Paulland,Nike Store,2029.43,Online Purchase,MasterCard,39.84,0
9d56a0b0-5e5c-448d-b69f-db8d7d8778e3,Michael Davis,maria81@gmail.com,Susanton,Apple Store,288.75,Food Delivery,American Express,13.99,0
6206ef89-e3ff-4351-86f8-80c5f4bd6afa,Rickey Wilson,thomasbeverly@cook.net,Donnaland,Starbucks,3625.0,Gym Membership,Discover,86.22,1
bfe40ccf-18c8-41b9-b03e-fd92d5988080,Kevin Black,jordanlinda@berry.net,West Coryburgh,Nike Store,4767.14,Online Purchase,American Express,21.03,0
0588c252-9259-4eaa-a500-fbf86873d42f,Andrew Knox,emily87@yahoo.com,Lake Ian,Nike Store,2763.87,Food Delivery,Discover,73.14,0
34bc2f62-0f70-401d-a356-20029e1c6f97,Robert Mora,samantha55@yahoo.com,Joshuaton,Google Play Store,1868.38,Streaming Subscription,American Express,79.04,0
adb35f4d-9db6-4d08-b2cd-e33e6d1b6a43,Michael Vargas,dustinarias@hotmail.com,Perezstad,McDonald's,861.89,Hotel Booking,MasterCard,96.56,0
23e2ea62-0888-4971-8c6b-cdc4fc433be0,Cristian Armstrong,hollandjuan@hotmail.com,Hallport,Spotify,2201.21,Online Purchase,Discover,94.61,0
46104a26-c9e4-4f0f-ad5e-adeaa9d27856,Stephanie Garcia,ujackson@hotmail.com,North Wendyport,Uber Eats,3237.79,Gym Membership,Visa,66.76,0
10f60fe3-4cec-451a-bd6b-add2e11cd7ee,Lisa Gaines,wchambers@yahoo.com,Thompsonmouth,Starbucks,4858.84,Gym Membership,American Express,35.23,1
2736f31f-bcdc-4eb0-8035-edf92ee76d6c,Autumn Hunt,amymccarthy@phelps.com,Nancyhaven,Uber Eats,3809.58,Food Delivery,Visa,51.63,0
8fdd8400-4c85-4483-863e-4fe11a1f5ff5,Michelle Morris,john73@gmail.com,South Scottshire,Tesla Supercharger,3315.63,Car Rental,Visa,93.62,0
b848747b-4c22-45de-9303-8e216da94143,Joseph Tapia,aguilarmegan@hotmail.com,East Jefftown,McDonald's,3226.37,Streaming Subscription,Discover,55.48,0
f60f590a-1717-4f87-b1a4-1403136c7fbc,Alexander Bates,pwilliamson@wilson.org,Port Charleshaven,Spotify,1447.78,Gas Station,American Express,78.15,0
190451c5-304b-4875-b553-366b1c95001c,Julie Lindsey,davidsmith@yahoo.com,Kaitlinfort,Nike Store,4704.93,Online Purchase,Visa,2.37,0
3bb6ae5a-7995-4032-9d86-521ee2d18fe1,Daniel Ortiz,kelseyhunter@wyatt-harris.com,East Kathleenmouth,Spotify,3611.82,Online Purchase,American Express,53.75,0
6b94af1a-7e33-4604-8dca-79bbd10f3d2f,Amanda Carey,watkinskatherine@valdez-smith.com,North Chelseafort,Tesla Supercharger,2441.41,Bill Payment,Discover,58.72,0
